,split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,split4_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_k,param_sim_options
25,1.0567846721821081,1.0518649581098654,1.0559702539933988,1.0557316370914813,1.0476888807188374,1.0536080804191381,0.0034133705524388323,31,1.1634352684020997,0.07213063779768199,1.816929864883423,0.07451486775511196,"{'k': 8, 'sim_options': {'name': 'pearson', 'min_support': 2, 'user_based': True}}",8,"{'name': 'pearson', 'min_support': 2, 'user_based': True}"
26,1.052802804794869,1.051557638964544,1.054525969339304,1.054506031576819,1.0437338153223785,1.0514252519995828,0.004004473173742089,29,1.0095333099365233,0.016146886714383395,1.6800115585327149,0.04387248477339463,"{'k': 8, 'sim_options': {'name': 'pearson', 'min_support': 3, 'user_based': True}}",8,"{'name': 'pearson', 'min_support': 3, 'user_based': True}"
27,0.9958773264386431,0.9947367762397258,0.9951001674875235,0.997516375334326,0.9914286167426996,0.9949318524485836,0.001995631464142716,6,0.2884391784667969,0.025917323739653206,1.9164477825164794,0.19711848656665973,"{'k': 10, 'sim_options': {'name': 'msd', 'min_support': 1, 'user_based': True}}",10,"{'name': 'msd', 'min_support': 1, 'user_based': True}"
28,0.9919385821172431,0.9929848507110879,0.9928310979806259,0.9933629262326752,0.9875781280879432,0.9917391170259151,0.0021323529925585463,5,0.31057276725769045,0.021466996380412353,2.122647190093994,0.18325463015237078,"{'k': 10, 'sim_options': {'name': 'msd', 'min_support': 2, 'user_based': True}}",10,"{'name': 'msd', 'min_support': 2, 'user_based': True}"
29,0.9893023996183005,0.9920093047436721,0.9892469378619582,0.9909327283874032,0.9850343468926871,0.9893051435008042,0.0023750629332168704,3,0.3074141502380371,0.03966819073351472,1.8240996837615966,0.13749242049872534,"{'k': 10, 'sim_options': {'name': 'msd', 'min_support': 3, 'user_based': True}}",10,"{'name': 'msd', 'min_support': 3, 'user_based': True}"
30,1.0464524770602983,1.0479456317491624,1.0469596851700127,1.0486940771180597,1.0437301105161494,1.0467563963227364,0.001700646160768866,26,0.9054110050201416,0.034932397477683015,2.067073392868042,0.13668173648268503,"{'k': 10, 'sim_options': {'name': 'cosine', 'min_support': 1, 'user_based': True}}",10,"{'name': 'cosine', 'min_support': 1, 'user_based': True}"
31,1.044120884317335,1.0442284764907543,1.04167504637804,1.0430667663207582,1.0388508770405052,1.0423884101094785,0.0019935148028135358,22,0.8745275974273682,0.06239618114168824,2.150836944580078,0.219546479094363,"{'k': 10, 'sim_options': {'name': 'cosine', 'min_support': 2, 'user_based': True}}",10,"{'name': 'cosine', 'min_support': 2, 'user_based': True}"
32,1.0411302852439785,1.0412439463062548,1.0388618663797307,1.0412953088747485,1.0353323673498875,1.0395727548309202,0.0023096416496104044,19,0.8303585529327393,0.04868505931540187,2.0937267780303954,0.1255002330709761,"{'k': 10, 'sim_options': {'name': 'cosine', 'min_support': 3, 'user_based': True}}",10,"{'name': 'cosine', 'min_support': 3, 'user_based': True}"
33,1.0465203381890886,1.0430361839673175,1.0465553228064968,1.0459253921050935,1.0365249286540728,1.0437124331444139,0.0038204992731457844,24,1.1905067920684815,0.0430253418731309,1.9358301639556885,0.11756272780447048,"{'k': 10, 'sim_options': {'name': 'pearson', 'min_support': 1, 'user_based': True}}",10,"{'name': 'pearson', 'min_support': 1, 'user_based': True}"
34,1.0465203381890886,1.0430361839673175,1.0465553228064968,1.0459253921050935,1.0365249286540728,1.0437124331444139,0.0038204992731457844,23,1.250212049484253,0.09638596063947366,2.181327295303345,0.2220788402897232,"{'k': 10, 'sim_options': {'name': 'pearson', 'min_support': 2, 'user_based': True}}",10,"{'name': 'pearson', 'min_support': 2, 'user_based': True}"
35,1.0435843358315118,1.0422800474994902,1.0446039778208143,1.0447696799403843,1.0317641322530895,1.041400434669058,0.004899305454742485,20,1.1784424781799316,0.06141871145436471,2.072170639038086,0.11520835448595837,"{'k': 10, 'sim_options': {'name': 'pearson', 'min_support': 3, 'user_based': True}}",10,"{'name': 'pearson', 'min_support': 3, 'user_based': True}"
36,0.9900381824575174,0.9907816766790426,0.9896923976259389,0.9916875515123805,0.9862073609570685,0.9896814338463894,0.001867169761801244,4,0.3109593391418457,0.027315115216096784,2.296897602081299,0.18494398329873607,"{'k': 12, 'sim_options': {'name': 'msd', 'min_support': 1, 'user_based': True}}",12,"{'name': 'msd', 'min_support': 1, 'user_based': True}"
37,0.9866684764513879,0.9897225232162048,0.9872533071361662,0.9881052856353592,0.9828747382134644,0.9869248661305164,0.002271449787371744,2,0.3322474479675293,0.05082884789915033,2.1457283973693846,0.23937446740152446,"{'k': 12, 'sim_options': {'name': 'msd', 'min_support': 2, 'user_based': True}}",12,"{'name': 'msd', 'min_support': 2, 'user_based': True}"
38,0.9844925134953983,0.9888218466199463,0.9847255512791641,0.9861323739560698,0.9814426348459904,0.9851229840393139,0.0024000361865952704,1,0.30057439804077146,0.04160913793036914,1.8452223777770995,0.09661401807356497,"{'k': 12, 'sim_options': {'name': 'msd', 'min_support': 3, 'user_based': True}}",12,"{'name': 'msd', 'min_support': 3, 'user_based': True}"
39,1.0394158197932097,1.0408586032007674,1.039578411164072,1.0409432467115851,1.0365355218496461,1.039466320543856,0.001595271608259715,18,0.8123036384582519,0.00923200982413833,1.782279872894287,0.047023844250001154,"{'k': 12, 'sim_options': {'name': 'cosine', 'min_support': 1, 'user_based': True}}",12,"{'name': 'cosine', 'min_support': 1, 'user_based': True}"
40,1.0369334781625208,1.037261899708647,1.0346245890108392,1.036855965492253,1.0323069615352252,1.035596578781897,0.0018927754422459243,15,0.764105224609375,0.0071893178136798195,1.775369930267334,0.04575162315035763,"{'k': 12, 'sim_options': {'name': 'cosine', 'min_support': 2, 'user_based': True}}",12,"{'name': 'cosine', 'min_support': 2, 'user_based': True}"
41,1.0344720611589988,1.0345986207192228,1.0318042817053679,1.0346996253425271,1.0297506195494108,1.0330650416951053,0.0019788047911302397,13,0.7313896179199219,0.010095013773145247,1.7821507453918457,0.055849354539234584,"{'k': 12, 'sim_options': {'name': 'cosine', 'min_support': 3, 'user_based': True}}",12,"{'name': 'cosine', 'min_support': 3, 'user_based': True}"
42,1.0397904493668035,1.0370963595944216,1.0385510217528684,1.0379547229856068,1.0301639765480783,1.0367113060495559,0.003389027971184525,16,1.1092284679412843,0.008343678413200823,1.8009727954864503,0.050442401122924654,"{'k': 12, 'sim_options': {'name': 'pearson', 'min_support': 1, 'user_based': True}}",12,"{'name': 'pearson', 'min_support': 1, 'user_based': True}"
43,1.0397904493668035,1.0370963595944216,1.0385510217528684,1.0379547229856068,1.0301639765480783,1.0367113060495559,0.003389027971184525,17,1.0564953327178954,0.007760940002430036,1.7828307151794434,0.042998651094212526,"{'k': 12, 'sim_options': {'name': 'pearson', 'min_support': 2, 'user_based': True}}",12,"{'name': 'pearson', 'min_support': 2, 'user_based': True}"
44,1.0376309188591288,1.0367766342084723,1.0371268169182266,1.0373373083196515,1.0259703183295923,1.0349683993270142,0.004507653083258124,14,1.0017528057098388,0.006550001299976067,1.7696709156036377,0.0516384458805425,"{'k': 12, 'sim_options': {'name': 'pearson', 'min_support': 3, 'user_based': True}}",12,"{'name': 'pearson', 'min_support': 3, 'user_based': True}"
